example_id,poison,n_words,base_ppl,score_span1_abs,score_spanmax_abs,score_spanmax_rel,top_span_max
alpaca-45979,0,15,27.2606,-4.467098,-0.003761,-0.000138,"using JavaScript"
alpaca-50711,0,21,18.0533,-3.671228,-0.004690,-0.000260,"a thrilling adventure"
alpaca-09926,0,30,15.5967,-0.004802,-0.004802,-0.000308,"I"
alpaca-08122,0,34,3.2712,-0.015815,-0.009650,-0.002950,"prices for"
alpaca-00180,0,22,8.8141,-0.015837,-0.015837,-0.001797,"given"
alpaca-26643,0,8,15.6263,-0.019669,-0.019669,-0.001259,"given"
alpaca-46206,0,20,6.0387,-0.025365,-0.025365,-0.004200,"3]"
alpaca-02021,0,17,40.9032,-2.478989,-0.031940,-0.000781,"new mayor."
alpaca-03021,0,22,19.2342,-0.417286,-0.033810,-0.001758,"Combine these two"
alpaca-09613,0,18,5.3852,-0.034783,-0.034783,-0.006459,"3]"
alpaca-17134,0,25,9.2255,-0.037461,-0.037461,-0.004061,"17"
alpaca-34190,0,17,20.0064,-3.799726,-0.039024,-0.001951,"The weather was very hot."
alpaca-30707,0,24,4.3323,-0.040227,-0.040227,-0.009285,"}"
alpaca-14381,0,12,12.1566,-0.045240,-0.045240,-0.003721,"question"
alpaca-08914,0,18,46.6466,-0.055767,-0.055767,-0.001196,"grammar"
alpaca-35434,0,24,14.2166,-1.347933,-0.066487,-0.004677,"virus is released"
alpaca-34084,0,41,11.9091,-0.182818,-0.066509,-0.005585,"when they are still functioning "
alpaca-38984,0,23,10.2969,-0.070121,-0.070121,-0.006810,"best"
alpaca-51932,0,19,5.8173,-0.081317,-0.081317,-0.013979,"clustering"
alpaca-20245,0,4,59.3724,-0.089733,-0.089733,-0.001511,"haiku."
alpaca-09645,0,15,45.1804,-0.097134,-0.097134,-0.002150,"essential"
alpaca-06123,0,25,10.1764,-0.108084,-0.097940,-0.009624,"four national"
alpaca-51650,0,19,3.5632,-0.100838,-0.100838,-0.028300,"5]"
alpaca-33854,0,19,4.2694,-0.105974,-0.105974,-0.024822,"}"
alpaca-31964,0,15,5.2955,-0.111378,-0.111378,-0.021033,"following"
alpaca-14703,0,32,10.7690,-0.111898,-0.111898,-0.010391,"Article:"
alpaca-48675,0,25,10.5060,-0.153403,-0.113171,-0.010772,"points using bullet"
alpaca-25305,0,11,6.4634,-0.122340,-0.122340,-0.018928,"6 "
alpaca-36278,0,16,28.7707,-3.949018,-0.130480,-0.004535,"compose a sentence expressing"
alpaca-06253,0,10,8.0745,-0.164821,-0.164821,-0.020412,"6."
alpaca-21969,0,12,28.4339,-8.900730,-0.167686,-0.005897,"living organisms in"
alpaca-38754,0,12,35.0742,-0.178024,-0.178024,-0.005076,"keywords."
alpaca-24329,0,21,15.5661,-0.186418,-0.186418,-0.011976,"first"
alpaca-22672,0,10,95.6296,-36.762283,-0.199249,-0.002084,"assumptions of the normal distribution"
alpaca-42021,0,22,13.9508,-0.214387,-0.214387,-0.015367,"cucumber "
alpaca-35360,0,9,67.7582,-0.221390,-0.221390,-0.003267,"based"
alpaca-15159,0,17,29.8219,-0.249680,-0.249680,-0.008372,"That"
alpaca-25476,0,15,14.0153,-3.108850,-0.280257,-0.019997,"String = 'Programming'"
alpaca-39220,0,24,11.6350,-0.301532,-0.301532,-0.025916,"Beaver"
alpaca-30952,0,29,8.0800,-0.305387,-0.305387,-0.037795,"politics "
alpaca-10242,0,18,14.2394,-0.310344,-0.310344,-0.021795,"personal"
alpaca-49813,0,18,8.0493,-0.314118,-0.314118,-0.039024,"the"
alpaca-33407,0,14,13.8639,-1.191010,-0.320700,-0.023132,"piece of"
alpaca-38964,0,10,51.7568,-0.324886,-0.324886,-0.006277,"talking"
alpaca-49375,0,23,11.9426,-0.327066,-0.327066,-0.027386,"verb "
alpaca-00567,0,20,9.7003,-0.342123,-0.342123,-0.035269,"following"
alpaca-17322,0,18,10.3681,-0.380876,-0.380876,-0.036735,"delicious"
alpaca-13205,0,11,32.9318,-0.404446,-0.404446,-0.012281,"creative"
alpaca-23479,0,15,44.0591,-0.410820,-0.410820,-0.009324,"research"
alpaca-38111,0,21,13.2106,-0.417203,-0.417203,-0.031581,"following"
alpaca-08323,0,19,10.5053,-0.485862,-0.485862,-0.046249,"Python"
alpaca-39955,0,18,23.6120,-0.486506,-0.486506,-0.020604,"the"
alpaca-37965,0,8,449.9426,-0.488983,-0.488983,-0.001087,"a"
alpaca-43385,0,20,46.0128,-0.491398,-0.491398,-0.010680,"stunning"
alpaca-06615,0,14,13.9537,-0.492189,-0.492189,-0.035273,"primary"
alpaca-29567,0,11,27.4187,-0.497099,-0.497099,-0.018130,"list"
alpaca-05072,0,38,16.8774,-0.534372,-0.534372,-0.031662,"trend"
alpaca-47418,0,14,52.7188,-0.542629,-0.542629,-0.010293,"unique"
alpaca-41280,0,42,9.8600,-0.568632,-0.551657,-0.055949,"Prediction accuracy was improved by"
alpaca-17447,0,17,20.2885,-1.087093,-0.555882,-0.027399,"into a simpler form."
alpaca-10203,0,27,5.6677,-0.571479,-0.571479,-0.100831,"code"
alpaca-35602,0,16,15.3154,-0.573103,-0.573103,-0.037420,"<noinput>"
alpaca-19755,0,16,13.7550,-0.581623,-0.581623,-0.042285,"Water "
alpaca-34415,0,25,15.8966,-0.582169,-0.582169,-0.036622,"provided"
alpaca-02486,0,15,26.2603,-0.769388,-0.594744,-0.022648,"sample of"
alpaca-17164,0,14,10.1409,-0.608611,-0.608611,-0.060016,"elements"
alpaca-20685,0,15,17.3337,-0.624371,-0.624371,-0.036021,"programming"
alpaca-36240,0,18,25.1691,-3.914799,-0.625893,-0.024868,"given cause is true. The"
alpaca-22492,0,10,43.6334,-0.632874,-0.632874,-0.014504,"context"
alpaca-08883,0,31,10.2149,-0.634806,-0.634806,-0.062145,"more"
alpaca-09493,0,22,7.2596,-0.636993,-0.636993,-0.087745,"shortest"
alpaca-40010,0,17,30.3012,-15.994196,-0.642675,-0.021210,"the ending of"
alpaca-01845,0,13,6.0915,-0.648561,-0.648561,-0.106470,"the"
alpaca-13069,0,16,30.8216,-0.650497,-0.650497,-0.021105,"appropriate"
alpaca-20253,0,22,26.3399,-0.661406,-0.661406,-0.025110,"provided"
alpaca-11232,0,16,15.1816,-0.666818,-0.666818,-0.043923,"focusing"
alpaca-09369,0,22,10.5614,-0.677831,-0.677831,-0.064180,"again"
alpaca-33073,0,16,15.9493,-0.688761,-0.688761,-0.043184,"Explain"
alpaca-21117,0,16,17.4820,-0.696033,-0.696033,-0.039814,"five"
alpaca-04198,0,19,15.1961,-1.405782,-0.716593,-0.047156,"of a 6-month supply"
alpaca-31668,0,15,35.9229,-0.720028,-0.720028,-0.020044,"'continue'"
alpaca-13379,0,11,26.9454,-4.300941,-0.734636,-0.027264,"Output a"
alpaca-07462,0,24,24.7275,-1.668804,-0.766090,-0.030981,"a repair is"
alpaca-13549,0,13,11.1544,-0.771205,-0.771205,-0.069139,"five"
alpaca-01630,0,12,29.0524,-0.778864,-0.778864,-0.026809,"user"
alpaca-41049,0,10,23.5949,-0.779327,-0.779327,-0.033029,"among"
alpaca-04690,0,20,19.8433,-0.797543,-0.797543,-0.040192,"so"
alpaca-08317,0,27,25.8717,-0.806923,-0.806923,-0.031189,"global"
alpaca-50803,0,15,55.8820,-0.821091,-0.821091,-0.014693,"trivia"
alpaca-37535,0,16,18.0771,-0.831108,-0.831108,-0.045976,"stronger:"
alpaca-01115,0,13,8.6395,-0.849634,-0.849634,-0.098342,"main"
alpaca-03485,0,26,17.5883,-0.861681,-0.861681,-0.048992,"most"
alpaca-16715,0,15,6.8845,-1.100429,-0.865682,-0.125744,"list of"
alpaca-42080,0,12,64.7367,-4.440559,-0.870163,-0.013442,"to make a plural noun."
alpaca-50813,0,15,7.6070,-0.871201,-0.871201,-0.114527,"chemical"
alpaca-14739,0,12,45.4106,-10.281990,-0.877487,-0.019323,"5 word"
alpaca-00964,0,16,9.2968,-2.856052,-0.883435,-0.095025,"generate an"
alpaca-19818,0,12,15.3398,-0.891479,-0.891479,-0.058116,"3A"
alpaca-20874,0,18,11.0147,-0.911250,-0.911250,-0.082730,"have"
alpaca-17296,0,15,24.5975,-0.915903,-0.915903,-0.037236,"an"
alpaca-42936,0,16,7.9368,-0.918690,-0.918690,-0.115751,"total"
alpaca-44128,0,29,26.4434,-4.424253,-0.923603,-0.034927,"You received two pieces of"
alpaca-49406,0,14,20.4775,-0.930407,-0.930407,-0.045436,"series"
alpaca-48409,0,10,142.3577,-0.938965,-0.938965,-0.006596,"yesterday."
alpaca-36263,0,14,15.3379,-0.939065,-0.939065,-0.061225,"5"
alpaca-36007,0,8,64.4944,-44.714684,-0.941833,-0.014603,"cryptocurrency adoption."
alpaca-23344,0,11,25.9233,-24.066612,-0.942738,-0.036366,"Design an"
alpaca-30795,0,19,20.7124,-2.672295,-0.977049,-0.047172,"X and Samsung S9"
alpaca-16078,0,15,15.3605,-0.977310,-0.977310,-0.063625,"always"
alpaca-03529,0,21,18.9623,-1.003729,-1.003729,-0.052933,"accurately"
alpaca-14906,0,14,13.6071,-1.011502,-1.011502,-0.074336,"released"
alpaca-20063,0,18,15.8250,-4.738559,-1.021693,-0.064562,"type of"
alpaca-45140,0,23,22.7291,-1.063349,-1.063349,-0.046784,"young"
alpaca-06468,0,22,16.7654,-1.067827,-1.067827,-0.063692,"following"
alpaca-38316,0,19,12.8783,-1.100821,-1.100821,-0.085479,"conveyed"
alpaca-23461,0,10,15.7922,-1.108631,-1.108631,-0.070201,"American"
alpaca-48789,0,13,39.2183,-9.770084,-1.108635,-0.028268,"Going to the store."
alpaca-32012,0,24,14.1762,-1.112603,-1.112603,-0.078484,"when"
alpaca-43013,0,10,68.7099,-63.493172,-1.137192,-0.016551,"Develop a"
alpaca-03113,0,11,35.1070,-1.145668,-1.145668,-0.032634,"'window' "
alpaca-33507,0,11,51.6565,-1.157391,-1.157391,-0.022406,"shed "
alpaca-34244,0,9,6.3066,-1.160335,-1.160335,-0.183986,"time"
alpaca-46637,0,11,63.1710,-1.164349,-1.164349,-0.018432,"powered"
alpaca-42736,0,11,64.5620,-1.166283,-1.166283,-0.018065,"example"
alpaca-21515,0,18,22.2152,-1.167898,-1.167898,-0.052572,"day"
alpaca-47288,0,19,19.5119,-1.175976,-1.175976,-0.060270,"168"
alpaca-19770,0,11,45.0777,-1.200264,-1.200264,-0.026627,"hobby"
alpaca-40553,0,20,19.4486,-1.294880,-1.208773,-0.062152,"degree of"
alpaca-47692,0,15,28.0177,-5.122314,-1.236729,-0.044141,"After watching a"
alpaca-38341,0,11,27.1905,-1.247849,-1.247849,-0.045893,"geography."
alpaca-37274,0,16,8.6147,-1.306026,-1.306026,-0.151604,"b?"
alpaca-23918,0,17,37.3437,-1.312210,-1.312210,-0.035139,"label"
alpaca-48219,0,10,45.4603,-1.355652,-1.355652,-0.029821,"studying"
alpaca-26720,0,20,20.6692,-4.222229,-1.373003,-0.066428,"an online meeting instead."
alpaca-14489,0,22,58.8037,-1.415798,-1.415798,-0.024077,"tiger"
alpaca-49755,0,17,29.4079,-1.424294,-1.424294,-0.048432,"output."
alpaca-32181,0,27,14.4211,-1.760333,-1.425887,-0.098875,"Identify the key element in"
alpaca-45835,0,14,18.2335,-1.428843,-1.428843,-0.078364,"6"
alpaca-30852,0,10,23.5992,-28.281668,-1.428919,-0.060550,"coffee maker?"
alpaca-50078,0,14,19.0792,-7.457973,-1.436588,-0.075296,"future tense:"
alpaca-38950,0,14,14.8509,-1.440485,-1.440485,-0.096997,"red"
alpaca-00347,0,10,17.4124,-1.448895,-1.448895,-0.083211,"a"
alpaca-23168,0,18,20.3141,-1.479517,-1.479517,-0.072832,"quickly"
alpaca-32253,0,9,7.9896,-7.192612,-1.489811,-0.186468,"one sentence."
alpaca-03497,0,13,12.9588,-1.847654,-1.537905,-0.118676,"List three"
alpaca-30849,0,11,17.1372,-1.539677,-1.539677,-0.089844,"three"
alpaca-30862,0,12,14.8531,-1.601213,-1.601213,-0.107803,"five"
alpaca-20951,0,19,18.5144,-1.615240,-1.615240,-0.087242,"two"
alpaca-10632,0,8,49.8218,-35.775360,-1.615574,-0.032427,"Equal Rights Amendment."
alpaca-19463,0,17,19.4578,-2.041361,-1.621298,-0.083324,"thesis statement."
alpaca-01387,0,16,5.5378,-1.926906,-1.650301,-0.298004,"an outline for"
alpaca-13290,0,10,32.8107,-1.657238,-1.657238,-0.050509,"planet."
alpaca-35931,0,18,8.8710,-3.930629,-1.674868,-0.188804,"Generate a valid"
alpaca-50029,0,13,39.0256,-1.696674,-1.696674,-0.043476,"safely"
alpaca-12922,0,32,23.6698,-1.703983,-1.703983,-0.071990,"text"
alpaca-34675,0,17,16.2216,-2.694830,-1.705647,-0.105147,"Identify the most profitable"
alpaca-21199,0,21,11.4614,-1.909056,-1.722917,-0.150323,"She read the book yesterday."
alpaca-13997,0,22,16.9247,-1.731157,-1.731157,-0.102286,"following"
alpaca-07026,0,20,39.5620,-1.786522,-1.786522,-0.045158,"similar"
alpaca-23022,0,18,20.3524,-1.812551,-1.812551,-0.089059,"the"
alpaca-06580,0,22,23.4551,-2.467472,-1.839216,-0.078414,"Given some"
alpaca-45746,0,12,26.7894,-1.843130,-1.843130,-0.068801,"52"
alpaca-00092,0,16,29.3664,-1.851465,-1.851465,-0.063047,"between"
alpaca-44842,0,11,51.1437,-19.267879,-1.857834,-0.036326,"three pointer in basketball?"
alpaca-15610,0,19,23.2685,-1.861588,-1.861588,-0.080005,"category"
alpaca-48753,0,21,18.0193,-1.910450,-1.910450,-0.106022,"following"
alpaca-18477,0,11,170.3044,-1.943176,-1.943176,-0.011410,"possible"
alpaca-12673,0,21,11.0662,-1.944005,-1.944005,-0.175671,"the"
alpaca-10181,0,9,63.2325,-1.950623,-1.950623,-0.030848,"classroom"
alpaca-15505,0,9,48.6618,-1.961357,-1.961357,-0.040306,"Analyze"
alpaca-25255,0,11,15.3405,-1.985024,-1.985024,-0.129397,"main"
alpaca-27447,0,14,18.9392,-4.576429,-2.050882,-0.108288,"Student Stress'."
alpaca-45744,0,10,132.9545,-2.074997,-2.074997,-0.015607,"unique"
alpaca-24956,0,18,9.3347,-3.498097,-2.080734,-0.222903,"two angles of"
alpaca-16106,0,19,17.2250,-2.315861,-2.097727,-0.121784,"and detailed"
alpaca-16050,0,10,28.9694,-2.099354,-2.099354,-0.072468,"basic"
alpaca-18557,0,18,38.8564,-2.122520,-2.122520,-0.054625,"solution"
alpaca-36718,0,12,13.6841,-2.147420,-2.147420,-0.156928,"in"
alpaca-29848,0,15,16.7778,-2.176842,-2.176842,-0.129745,"project"
alpaca-30263,0,9,70.0365,-2.182312,-2.182312,-0.031160,"Netflix"
alpaca-10905,0,7,141.8942,-2.186615,-2.186615,-0.015410,"smartphone."
alpaca-06902,0,18,24.2965,-2.193014,-2.193014,-0.090260,"very"
alpaca-48413,0,13,11.8869,-3.576573,-2.198140,-0.184921,"some of"
alpaca-43892,0,17,34.9391,-2.518875,-2.204250,-0.063088,"trust  loyalty  commitment"
alpaca-04021,0,18,15.1859,-2.214822,-2.214822,-0.145847,"quickly"
alpaca-05486,0,21,8.0078,-2.585911,-2.220704,-0.277317,"you can use"
alpaca-46388,0,8,1035.1121,-2.318970,-2.318970,-0.002240,"European"
alpaca-35919,0,22,21.5443,-5.461561,-2.342058,-0.108709,"Matt Damon"
alpaca-48099,0,13,36.5041,-2.605888,-2.363121,-0.064736,"<No input>"
alpaca-40895,0,23,20.5093,-2.379841,-2.379841,-0.116037,"could"
alpaca-28744,0,12,16.8914,-2.395834,-2.395834,-0.141837,"their"
alpaca-39198,0,19,15.2798,-2.691147,-2.427319,-0.158858,"as you know it"
alpaca-31330,0,16,16.1887,-2.431309,-2.431309,-0.150186,"verb "
alpaca-47221,0,15,40.4026,-2.456608,-2.456608,-0.060803,"Verantwortung"
alpaca-40036,0,17,21.6098,-3.807419,-2.465261,-0.114081,"million dollars."
alpaca-34313,0,16,15.6388,-3.459942,-2.482273,-0.158725,"the color associated with each."
alpaca-11517,0,19,13.6339,-2.493823,-2.493823,-0.182913,"all"
alpaca-07174,0,16,19.1805,-2.513737,-2.513737,-0.131057,"given"
alpaca-06325,0,13,15.2441,-2.542216,-2.542216,-0.166767,"while"
alpaca-04710,0,9,8.9492,-3.826146,-2.557033,-0.285728,"the value of"
alpaca-27971,0,17,16.1895,-2.682760,-2.557360,-0.157964,"a horse."
alpaca-43801,0,13,34.7478,-16.346272,-2.572285,-0.074027,"Describe a time someone used"
alpaca-06593,0,12,14.9197,-2.578533,-2.578533,-0.172827,"thriller "
alpaca-21012,0,15,27.2405,-16.790968,-2.582666,-0.094810,"A scientist and an engineer"
alpaca-21146,0,9,198.9444,-80.132721,-2.584717,-0.012992,"Little Women"
alpaca-26938,0,24,20.4538,-2.609346,-2.609346,-0.127573,"product"
alpaca-02521,0,15,16.9189,-2.612133,-2.612133,-0.154391,"the"
alpaca-48476,0,16,19.2074,-3.371630,-2.615589,-0.136176,"5 summer destinations in Europe."
alpaca-49538,0,18,12.0962,-2.640664,-2.640664,-0.218306,"following"
alpaca-41893,0,15,34.1230,-10.367775,-2.648216,-0.077608,"of Queen Elizabeth II"
alpaca-32733,0,16,14.0496,-2.659269,-2.659269,-0.189277,"Apple "
alpaca-15595,0,15,38.6579,-2.665356,-2.665356,-0.068947,"customer"
alpaca-42397,0,18,23.0875,-2.695684,-2.695684,-0.116760,"major"
alpaca-49893,0,14,23.0482,-2.759329,-2.759329,-0.119720,"help"
alpaca-50385,0,10,83.6600,-59.641045,-2.765869,-0.033061,"Give a metric"
alpaca-28602,0,14,19.0893,-3.686066,-2.811548,-0.147284,"Research and"
alpaca-33734,0,12,25.8456,-7.076550,-2.839176,-0.109852,"Explain how"
alpaca-20461,0,14,30.7705,-2.844349,-2.844349,-0.092437,"Explain"
alpaca-17160,0,11,20.1929,-2.917639,-2.917639,-0.144488,"saving"
alpaca-35802,0,15,17.0196,-4.617748,-2.935711,-0.172490,"Construct a timeline to"
alpaca-04749,0,11,9.7070,-2.951345,-2.951345,-0.304044,"the"
alpaca-32199,0,12,27.8220,-9.352175,-2.985085,-0.107292,"company or"
alpaca-51550,0,10,40.3630,-3.015198,-3.015198,-0.074702,"3"
alpaca-33085,0,13,20.5517,-3.037071,-3.037071,-0.147777,"some"
alpaca-04066,0,9,49.5931,-3.071617,-3.071617,-0.061936,"AI."
alpaca-23236,0,13,19.9389,-3.110924,-3.110924,-0.156023,"perfect"
alpaca-32677,0,14,11.7863,-3.129618,-3.129618,-0.265530,"Physics"
alpaca-07995,0,18,96.0575,-3.139832,-3.139832,-0.032687,"singular"
alpaca-07351,0,7,27.4788,-3.152115,-3.152115,-0.114711,"three"
alpaca-11948,0,11,31.6341,-3.152189,-3.152189,-0.099645,"List"
alpaca-04069,0,14,48.3390,-3.203217,-3.203217,-0.066266,"all"
alpaca-43337,0,12,34.0917,-23.222912,-3.223022,-0.094540,"and credibility"
alpaca-50167,0,15,28.9872,-3.273180,-3.273180,-0.112918,"China'"
alpaca-51459,0,10,28.1587,-3.371395,-3.371395,-0.119728,"internet."
alpaca-51451,0,12,16.0642,-3.380291,-3.380291,-0.210423,"5"
alpaca-11584,0,14,12.2389,-5.141502,-3.394178,-0.277327,"conversation starter."
alpaca-36300,0,15,33.4566,-7.423683,-3.400646,-0.101644,"considering becoming"
alpaca-18381,0,15,24.3991,-4.936470,-3.430084,-0.140583,"Design an"
alpaca-46093,0,15,14.1837,-3.547123,-3.432432,-0.241998,"to take"
alpaca-31381,0,18,33.1956,-3.437851,-3.437851,-0.103563,"the"
alpaca-10898,0,14,16.8033,-11.764465,-3.459108,-0.205859,"Create a"
alpaca-00685,0,9,34.4080,-3.491467,-3.491467,-0.101472,"new"
alpaca-34133,0,20,16.9168,-3.497025,-3.497025,-0.206719,"running"
alpaca-12587,0,15,9.2823,-3.503653,-3.503653,-0.377453,"chemical"
alpaca-04881,0,14,26.5427,-4.967722,-3.521370,-0.132668,"Table: customers"
alpaca-38254,0,12,26.8360,-3.532949,-3.532949,-0.131649,"to"
alpaca-27186,0,17,23.9434,-3.544977,-3.544977,-0.148056,"helthiest"
alpaca-25051,0,13,28.3700,-12.192692,-3.547159,-0.125032,"computer processor?"
alpaca-04888,0,11,26.8341,-3.564480,-3.564480,-0.132834,"3"
alpaca-26391,0,14,28.5582,-3.586666,-3.586666,-0.125591,"outer"
alpaca-12796,0,12,25.9909,-3.592869,-3.592869,-0.138236,"five"
alpaca-30486,0,15,21.1526,-3.671234,-3.671234,-0.173560,"economic"
alpaca-33617,0,9,102.0691,-3.696274,-3.696274,-0.036213,"mentally"
alpaca-44513,0,9,22.7758,-13.841488,-3.697081,-0.162325,"an example of"
alpaca-33437,0,13,78.4569,-21.389275,-3.711494,-0.047306,"of five panels"
alpaca-20313,0,9,9.7474,-3.712744,-3.712744,-0.380894,"education."
alpaca-46071,0,13,19.9411,-11.999598,-3.732811,-0.187191,"type of data"
alpaca-16758,0,12,69.9785,-13.687271,-3.740540,-0.053453,"Loves to dance."
alpaca-45407,0,18,8.2754,-3.758485,-3.758485,-0.454175,"GPA."
alpaca-04829,0,12,75.1587,-25.530403,-3.774590,-0.050222,"Not all diamonds are flawless."
alpaca-14351,0,14,13.5916,-11.645403,-3.774616,-0.277718,"2 weeks."
alpaca-35392,0,13,21.9443,-4.265436,-3.806921,-0.173481,"for companies"
alpaca-14732,0,13,11.4904,-3.837672,-3.837672,-0.333989,"a"
alpaca-08082,0,10,88.5672,-29.274048,-3.862862,-0.043615,"Name three"
alpaca-46584,0,14,25.9871,-3.886761,-3.886761,-0.149565,"night"
alpaca-00496,0,10,49.1540,-3.905235,-3.905235,-0.079449,"phone"
alpaca-03967,0,9,28.1411,-3.959465,-3.959465,-0.140701,"crime."
alpaca-38619,0,16,37.0449,-4.728256,-3.993420,-0.107799,"Theory of"
alpaca-05574,0,12,12.6321,-4.002901,-4.002901,-0.316884,"a"
alpaca-21737,0,7,33.3243,-4.002964,-4.002964,-0.120122,"beach."
alpaca-50668,0,9,14.4299,-7.478148,-4.076216,-0.282484,"one sentence."
alpaca-51472,0,14,16.1711,-4.095634,-4.095634,-0.253268,"children's"
alpaca-28656,0,9,68.4314,-37.281616,-4.115990,-0.060148,"functional group in chemistry"
alpaca-04516,0,13,46.8602,-4.130127,-4.130127,-0.088137,"potential"
alpaca-17189,0,9,31.8557,-4.172714,-4.172714,-0.130988,"List"
alpaca-19921,0,9,19.5928,-4.186367,-4.186367,-0.213669,"5-line"
alpaca-30722,0,8,21.7713,-4.187891,-4.187891,-0.192358,"breakfast"
alpaca-30723,0,9,115.3869,-4.202484,-4.202484,-0.036421,"creative"
alpaca-50850,0,10,35.1928,-10.073475,-4.214245,-0.119747,"Create a"
alpaca-41573,0,15,64.4271,-4.247307,-4.247307,-0.065924,"persuasive"
alpaca-49848,0,15,22.8132,-4.320091,-4.320091,-0.189368,"sentence"
alpaca-08306,0,14,12.1615,-4.341082,-4.341082,-0.356952,"a"
alpaca-26455,0,13,45.4188,-4.354584,-4.354584,-0.095876,"good"
alpaca-10386,0,13,16.8770,-4.371338,-4.371338,-0.259011,"3"
alpaca-30613,0,10,51.7479,-4.372963,-4.372963,-0.084505,"safety"
alpaca-32401,0,19,29.7982,-4.377573,-4.377573,-0.146907,"their"
alpaca-37721,0,7,81.7526,-4.381317,-4.381317,-0.053592,"friendship."
alpaca-16800,0,12,24.6390,-4.385117,-4.385117,-0.177975,"the"
alpaca-31757,0,13,27.5007,-5.423479,-4.389753,-0.159623,"customer service  employee satisfaction  sales."
alpaca-15757,0,10,35.7809,-4.409157,-4.409157,-0.123227,"major"
alpaca-47952,0,15,24.4803,-4.412024,-4.412024,-0.180228,"Education"
alpaca-35108,0,8,21.9515,-4.465908,-4.465908,-0.203444,"11."
alpaca-15328,0,12,20.0742,-12.981007,-4.481838,-0.223263,"in terms"
alpaca-24214,0,11,50.3629,-10.993004,-4.483574,-0.089025,"two sentences."
alpaca-06323,0,7,23.5982,-6.686174,-4.491020,-0.190312,"Identify the"
alpaca-22762,0,15,33.0087,-4.492748,-4.492748,-0.136108,"two"
alpaca-37570,0,15,10.0385,-4.496626,-4.496626,-0.447938,"The"
alpaca-27368,0,18,14.0145,-4.524240,-4.524240,-0.322825,"more"
alpaca-28583,0,17,69.0002,-5.212753,-4.554016,-0.066000,"Malcolm  and Jimmy"
alpaca-04724,0,14,75.7479,-17.107430,-4.573189,-0.060374,"No input required."
alpaca-21494,0,11,12.1456,-4.979950,-4.586790,-0.377649,"Generate 5"
alpaca-45274,0,16,30.9907,-4.616480,-4.616480,-0.148964,"sleep?"
alpaca-17229,0,14,17.6078,-4.654234,-4.654234,-0.264328,"defective"
alpaca-50090,0,10,31.1717,-4.655785,-4.655785,-0.149359,"website"
alpaca-13207,0,12,22.6956,-4.677164,-4.677164,-0.206083,"cultural"
alpaca-27729,0,21,19.4022,-5.216537,-4.724936,-0.243525,"and determined"
alpaca-13673,0,7,187.2713,-84.409714,-4.785675,-0.025555,"article review"
alpaca-07016,0,14,25.5312,-7.296562,-4.814293,-0.188565,"do you think"
alpaca-25997,0,12,15.1956,-4.942473,-4.942473,-0.325256,"5"
alpaca-09925,0,13,37.7169,-6.306938,-4.963242,-0.131592,"English to"
alpaca-32528,0,22,19.8054,-5.001692,-5.001692,-0.252542,"the"
alpaca-06165,0,11,29.1252,-19.703867,-5.034037,-0.172842,"word 'reverie'."
alpaca-35327,0,9,9.0414,-5.078758,-5.078758,-0.561720,"in"
alpaca-27623,0,16,25.2759,-5.709669,-5.080757,-0.201012,"or three"
alpaca-51089,0,18,21.0386,-5.128218,-5.128218,-0.243753,"stuffed"
alpaca-12539,0,11,29.5878,-14.331522,-5.133398,-0.173497,"Give me a"
alpaca-33484,0,10,31.4691,-5.141302,-5.141302,-0.163376,"five"
alpaca-00132,0,15,16.7713,-5.165886,-5.165886,-0.308019,"a"
alpaca-15865,0,11,24.6025,-5.173298,-5.173298,-0.210276,"product"
alpaca-21909,0,13,17.9629,-5.194757,-5.194757,-0.289193,"main"
alpaca-43993,0,9,126.7601,-5.210800,-5.210800,-0.041108,"down"
alpaca-23138,0,9,76.5284,-5.223122,-5.223122,-0.068251,"correctly."
alpaca-29674,0,12,15.6695,-5.230952,-5.230952,-0.333830,"main"
alpaca-49792,0,18,37.1183,-5.257454,-5.257454,-0.141640,"The"
alpaca-23783,0,12,21.7072,-5.259987,-5.259987,-0.242315,"database."
alpaca-39550,0,11,44.2567,-5.260662,-5.260662,-0.118867,"three"
alpaca-27707,0,15,29.4407,-5.276041,-5.276041,-0.179209,"issue.'"
alpaca-35947,0,12,36.8441,-5.290852,-5.290852,-0.143601,"two"
alpaca-26989,0,17,21.3506,-5.293955,-5.293955,-0.247954,"in"
alpaca-28548,0,12,65.7351,-12.496117,-5.305237,-0.080706,"data modeling"
alpaca-46036,0,16,18.3636,-5.353697,-5.353697,-0.291538,"following"
alpaca-04465,0,11,46.5593,-5.424828,-5.424828,-0.116514,"quite"
alpaca-46225,0,13,20.8124,-5.440466,-5.440466,-0.261405,"a"
alpaca-46514,0,18,60.7032,-8.896183,-5.471470,-0.090135,"Reason: Unexpected delay in delivery."
alpaca-20500,0,13,30.7528,-5.476473,-5.476473,-0.178081,"creative"
alpaca-49518,0,14,34.9343,-20.379868,-5.493874,-0.157263,"Life is full of surprises."
alpaca-14940,0,20,38.6029,-5.554817,-5.554817,-0.143896,"slides"
alpaca-07948,0,12,18.9614,-14.325108,-5.619698,-0.296375,"the term"
alpaca-26026,0,12,35.7276,-10.505131,-5.643303,-0.157954,"two of"
alpaca-10967,0,13,8.5972,-8.545389,-5.669583,-0.659468,"the phrase"
